run_group,stage,layer,family,case_id,role,source_path,role_call_count,hydrated_bytes,hydrated_item_count,memory_bytes,memory_item_count,artifact_bytes,artifact_item_count,text_bytes,text_item_count,table_bytes,table_item_count,state_ref_count,prompt_bytes,prompt_visible_bytes,prompt_scaffolding_bytes,non_external_prompt_visible_bytes,completion_tokens,replay_class,quality_pass
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-006,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-006/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3644.0,2353.0,1291.0,0.0,34.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-006,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-006/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,326.0,1.0,1814.0,,539.0,15.0,0.0,3424.0,2679.0,745.0,326.0,78.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-007,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-007/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1202.0,0.0,1202.0,0.0,323.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-007,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-007/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3878.0,2353.0,1525.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-007,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-007/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3648.0,2353.0,1295.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-007,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-007/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,328.0,1.0,1814.0,,539.0,15.0,0.0,3426.0,2681.0,745.0,328.0,84.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-008,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-008/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1208.0,0.0,1208.0,0.0,352.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-008,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-008/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3903.0,2353.0,1550.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-008,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-008/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3660.0,2353.0,1307.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-008,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-008/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,334.0,1.0,1814.0,,539.0,15.0,0.0,3432.0,2687.0,745.0,334.0,73.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-009,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-009/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1206.0,0.0,1206.0,0.0,297.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-009,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-009/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3883.0,2353.0,1530.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-009,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-009/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3656.0,2353.0,1303.0,0.0,34.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-009,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-009/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,332.0,1.0,1814.0,,539.0,15.0,0.0,3430.0,2685.0,745.0,332.0,77.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-010,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-010/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1206.0,0.0,1206.0,0.0,297.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-010,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-010/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3883.0,2353.0,1530.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-010,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-010/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3656.0,2353.0,1303.0,0.0,34.0,,True
p1_extension,17_flagship_refresh,L0,continuous_long_doc_table_analysis,replay-longdoc-010,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L0/replay-longdoc-010/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,332.0,1.0,1814.0,,539.0,15.0,0.0,3430.0,2685.0,745.0,332.0,77.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-001,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-001/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1239.0,0.0,1239.0,0.0,280.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-001,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-001/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3606.0,2353.0,1253.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-001,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-001/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3455.0,2353.0,1102.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-001,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-001/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,311.0,1.0,1814.0,,539.0,15.0,0.0,3534.0,2664.0,870.0,311.0,91.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-002,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-002/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1226.0,0.0,1226.0,0.0,350.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-002,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-002/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3841.0,2353.0,1488.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-002,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-002/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-002,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-002/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,324.0,1.0,1814.0,,539.0,15.0,0.0,3535.0,2677.0,858.0,324.0,77.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-003,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-003/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1230.0,0.0,1230.0,0.0,430.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-003,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-003/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3857.0,2353.0,1504.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-003,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-003/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-003,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-003/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,328.0,1.0,1814.0,,539.0,15.0,0.0,3539.0,2681.0,858.0,328.0,77.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-004,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-004/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1236.0,0.0,1236.0,0.0,411.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-004,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-004/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3879.0,2353.0,1526.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-004,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-004/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-004,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-004/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,334.0,1.0,1814.0,,539.0,15.0,0.0,3545.0,2687.0,858.0,334.0,88.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-005,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-005/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1226.0,0.0,1226.0,0.0,404.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-005,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-005/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3841.0,2353.0,1488.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-005,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-005/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-005,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-005/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,324.0,1.0,1814.0,,539.0,15.0,0.0,3535.0,2677.0,858.0,324.0,77.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-006,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-006/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1228.0,0.0,1228.0,0.0,412.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-006,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-006/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3838.0,2353.0,1485.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-006,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-006/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-006,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-006/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,326.0,1.0,1814.0,,539.0,15.0,0.0,3537.0,2679.0,858.0,326.0,81.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-007,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-007/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1230.0,0.0,1230.0,0.0,430.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-007,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-007/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3857.0,2353.0,1504.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-007,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-007/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-007,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-007/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,328.0,1.0,1814.0,,539.0,15.0,0.0,3539.0,2681.0,858.0,328.0,77.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-008,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-008/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1236.0,0.0,1236.0,0.0,411.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-008,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-008/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3879.0,2353.0,1526.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-008,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-008/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-008,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-008/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,334.0,1.0,1814.0,,539.0,15.0,0.0,3545.0,2687.0,858.0,334.0,88.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-009,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-009/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1234.0,0.0,1234.0,0.0,348.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-009,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-009/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3857.0,2353.0,1504.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-009,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-009/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-009,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-009/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,332.0,1.0,1814.0,,539.0,15.0,0.0,3543.0,2685.0,858.0,332.0,92.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-010,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-010/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1234.0,0.0,1234.0,0.0,348.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-010,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-010/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3857.0,2353.0,1504.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-010,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-010/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,0.0,0.0,1814.0,,539.0,15.0,0.0,3626.0,2353.0,1273.0,0.0,33.0,,True
p1_extension,17_flagship_refresh,L1,continuous_long_doc_table_analysis,replay-longdoc-010,summarizer,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L1/replay-longdoc-010/logs/task_metrics.json,1.0,1814.0,6.0,0.0,0.0,332.0,1.0,1814.0,,539.0,15.0,0.0,3543.0,2685.0,858.0,332.0,92.0,,True
p1_extension,17_flagship_refresh,L2,continuous_long_doc_table_analysis,replay-longdoc-001,planner,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L2/replay-longdoc-001/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1239.0,0.0,1239.0,0.0,280.0,,True
p1_extension,17_flagship_refresh,L2,continuous_long_doc_table_analysis,replay-longdoc-001,retriever,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L2/replay-longdoc-001/logs/task_metrics.json,1.0,798.0,3.0,0.0,0.0,0.0,0.0,798.0,,30.0,1.0,1.0,2083.0,828.0,1255.0,0.0,31.0,,True
p1_extension,17_flagship_refresh,L2,continuous_long_doc_table_analysis,replay-longdoc-001,executor,/home/qcrs/statebus/runs/post_full_p1_qwen3_repaired_20260715_083121/stages/17_flagship_refresh/workspaces/flagship-ablation/continuous-replay/long_doc_metric_replay/L2/replay-longdoc-001/logs/task_metrics.json,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,1.0,1.0,1135.0,30.0,1105.0,0.0,31.0,,True
